,time,logger,daily_max,daily_min,daily_mean
296,2023-08-19,217,35.864,17.475,26.65497916666665
297,2023-08-19,218,35.542,20.234,27.566888888888876
298,2023-08-19,219,35.649,20.519,27.38802777777778
299,2023-08-19,220,34.479,20.043,27.20504861111111
300,2023-08-19,221,36.403,19.187,26.97172916666666
301,2023-08-19,222,35.328,19.567,27.02088194444443
302,2023-08-19,223,36.403,18.711,26.813152777777766
303,2023-08-19,224,34.374,19.092,26.673513888888884
304,2023-08-19,225,35.54222222222222,18.331111111111106,26.82819830246912
305,2023-08-19,226,35.435,18.236,26.577999999999992
306,2023-08-19,227,35.115,19.092,27.059937499999986
307,2023-08-19,228,35.864,18.806,26.81012499999999
308,2023-08-19,229,35.222,19.377,26.547680555555548
309,2023-08-19,230,,,
310,2023-08-19,231,33.014,18.806,25.155645833333338
311,2023-08-19,232,36.837,19.758,27.427874999999993
312,2023-08-19,233,35.328,19.853,27.153124999999996
313,2023-08-19,234,36.187,17.284,26.283340277777764
314,2023-08-19,235,34.585,19.092,26.582076388888872
315,2023-08-19,236,33.953,18.616,24.968770833333334
316,2023-08-19,237,35.328,17.76,26.44745833333331
317,2023-08-19,238,33.326,19.472,25.89193055555556
318,2023-08-19,239,29.953,18.996,24.526513888888882
319,2023-08-19,240,,,
320,2023-08-20,201,34.268,21.282,27.830173611111125
321,2023-08-20,202,32.911,21.091,27.094930555555564
322,2023-08-20,203,35.009,21.855,28.283215277777778
323,2023-08-20,204,36.295,20.234,27.548256944444447
324,2023-08-20,205,36.403,20.329,28.076041666666654
325,2023-08-20,206,35.435,17.189,26.12589583333334
326,2023-08-20,207,34.585,17.284,25.97215972222222
327,2023-08-20,208,35.542,19.948,27.638402777777777
328,2023-08-20,209,34.374,21.76,28.22368750000001
329,2023-08-20,210,35.009,21.473,28.27859027777778
330,2023-08-20,211,35.649,20.805,28.037347222222216
331,2023-08-20,212,32.911,20.424,26.47986805555556
332,2023-08-20,213,35.435,19.567,27.023368055555544
333,2023-08-20,214,33.848,20.138,26.604805555555554
334,2023-08-20,215,35.009,21.664,27.740020833333343
335,2023-08-20,216,35.009,20.996,27.957722222222237
336,2023-08-20,217,35.435,19.567,27.37686111111111
337,2023-08-20,218,35.222,21.951,28.543062500000012
338,2023-08-20,219,35.649,22.142,28.350618055555554
339,2023-08-20,220,35.328,21.569,28.302888888888887
340,2023-08-20,221,35.864,20.996,28.011833333333332
341,2023-08-20,222,35.009,21.569,27.94191666666667
342,2023-08-20,223,35.971,20.615,27.93818749999998
343,2023-08-20,224,34.796,20.996,27.513743055555544
344,2023-08-20,225,35.00888888888889,20.042777777777776,27.644282407407395
345,2023-08-20,226,35.328,20.234,27.978340277777768
346,2023-08-20,227,35.971,21.091,28.057895833333333
347,2023-08-20,228,34.903,20.615,27.78934722222223
348,2023-08-20,229,33.848,21.091,27.386527777777783
349,2023-08-20,230,,,
350,2023-08-20,231,32.086,20.519,26.04711805555556
351,2023-08-20,232,36.295,21.473,28.592631944444438
352,2023-08-20,233,35.756,21.378,28.37355555555554
353,2023-08-20,234,35.756,19.187,27.278652777777772
354,2023-08-20,235,34.903,20.71,27.547180555555556
355,2023-08-20,236,35.009,20.043,25.58900694444444
356,2023-08-20,237,35.328,19.472,27.344361111111105
357,2023-08-20,238,32.704,21.091,27.028319444444467
358,2023-08-20,239,30.558,20.615,25.531562499999993
359,2023-08-20,240,,,
360,2023-08-21,201,35.542,22.142,28.529576388888888
361,2023-08-21,202,35.864,21.569,27.989312499999997
362,2023-08-21,203,36.403,22.908,29.012534722222217
363,2023-08-21,204,36.728,21.091,28.343256944444434
364,2023-08-21,205,37.055,21.569,29.161624999999983
365,2023-08-21,206,36.728,17.95,27.095118055555538
366,2023-08-21,207,36.403,18.236,27.03093749999999
367,2023-08-21,208,36.403,20.234,28.590604166666637
368,2023-08-21,209,35.649,22.333,28.966104166666657
369,2023-08-21,210,35.542,22.429,29.024805555555545
370,2023-08-21,211,36.837,21.473,28.839743055555555
371,2023-08-21,212,35.864,20.996,27.33271527777777
372,2023-08-21,213,36.62,20.138,28.048486111111103
373,2023-08-21,214,35.756,20.615,27.62045138888888
374,2023-08-21,215,35.756,22.333,28.361527777777788
375,2023-08-21,216,37.055,21.473,28.742430555555547
376,2023-08-21,217,36.728,20.234,28.215388888888878
377,2023-08-21,218,37.604,22.429,29.247749999999982
378,2023-08-21,219,36.511,22.812,29.067187499999996
379,2023-08-21,220,35.756,22.621,29.12804861111111
380,2023-08-21,221,36.837,22.046,29.009374999999995
381,2023-08-21,222,35.756,21.855,28.714548611111102
382,2023-08-21,223,37.604,21.473,28.927604166666654
383,2023-08-21,224,36.511,22.046,28.654194444444435
384,2023-08-21,225,36.51111111111111,21.09111111111111,28.747148919753084
385,2023-08-21,226,36.62,21.091,28.8554861111111
386,2023-08-21,227,36.511,22.429,29.020555555555557
387,2023-08-21,228,36.295,22.238,28.75333333333333
388,2023-08-21,229,36.295,21.569,28.283999999999995
389,2023-08-21,230,,,
390,2023-08-21,231,34.163,21.282,26.83846527777778
391,2023-08-21,232,38.046,22.525,29.526722222222215
392,2023-08-21,233,36.946,22.046,29.07999999999999
393,2023-08-21,234,37.165,19.853,28.455312499999998
394,2023-08-21,235,37.274,22.142,28.567416666666663
395,2023-08-21,236,36.295,21.378,27.105124999999994
396,2023-08-21,237,37.494,20.519,28.467062499999997
397,2023-08-21,238,34.058,21.664,27.67222222222224
398,2023-08-21,239,31.88,21.187,26.226125000000007
399,2023-08-21,240,,,
400,2023-08-22,201,34.163,22.238,28.4706527777778
401,2023-08-22,202,35.222,22.046,27.9717013888889
402,2023-08-22,203,35.756,23.292,28.85849305555556
403,2023-08-22,204,35.864,21.282,27.91502083333332
404,2023-08-22,205,35.971,21.569,28.942208333333326
405,2023-08-22,206,35.542,18.045,26.602645833333327
406,2023-08-22,207,36.295,18.331,27.14910416666666
407,2023-08-22,208,36.079,20.615,28.622604166666658
408,2023-08-22,209,34.268,22.717,28.698194444444443
409,2023-08-22,210,35.222,22.525,28.873819444444457
410,2023-08-22,211,36.295,21.76,28.820284722222212
411,2023-08-22,212,35.971,21.282,27.038333333333348
412,2023-08-22,213,37.274,20.329,28.270576388888877
413,2023-08-22,214,33.953,20.805,27.383520833333343
414,2023-08-22,215,34.163,22.812,27.557263888888894
415,2023-08-22,216,36.079,21.951,28.773159722222218
416,2023-08-22,217,35.649,20.615,28.017402777777775
417,2023-08-22,218,36.511,22.621,29.14609722222222
418,2023-08-22,219,35.435,23.388,28.782861111111092
419,2023-08-22,220,34.374,23.004,28.94705555555555
420,2023-08-22,221,35.009,22.238,28.67248611111111
421,2023-08-22,222,34.585,21.76,28.1553125
422,2023-08-22,223,37.494,21.76,29.055361111111115
423,2023-08-22,224,35.222,22.046,28.30858333333332
424,2023-08-22,225,35.435,21.37777777777778,28.79619984567901
425,2023-08-22,226,36.079,21.282,28.953208333333325
426,2023-08-22,227,35.756,22.333,28.56042361111112
427,2023-08-22,228,35.542,22.333,28.372777777777777
428,2023-08-22,229,35.009,22.046,27.724763888888905
429,2023-08-22,230,,,
430,2023-08-22,231,34.585,21.473,26.707472222222226
431,2023-08-22,232,35.971,22.717,28.901708333333325
432,2023-08-22,233,35.756,22.429,28.961784722222237
433,2023-08-22,234,36.187,20.329,28.09265277777776
434,2023-08-22,235,34.374,21.76,27.71222222222223
435,2023-08-22,236,34.268,21.473,26.41509027777779
436,2023-08-22,237,35.756,20.805,28.50890277777776
437,2023-08-22,238,32.394,22.142,26.99054861111111
438,2023-08-22,239,31.166,21.569,26.12836111111112
439,2023-08-22,240,,,
440,2023-08-23,201,35.756,23.388,28.857034722222213
441,2023-08-23,202,35.328,22.621,28.449916666666663
442,2023-08-23,203,36.403,23.966,29.187055555555542
443,2023-08-23,204,36.837,21.951,28.37826388888888
444,2023-08-23,205,36.837,22.429,28.853680555555545
445,2023-08-23,206,36.187,19.377,27.312104166666646
446,2023-08-23,207,35.009,19.662,26.73812499999999
447,2023-08-23,208,36.079,21.855,28.69742361111109
448,2023-08-23,209,35.435,23.484,28.986979166666654
449,2023-08-23,210,35.222,23.484,29.00972222222221
450,2023-08-23,211,36.511,22.717,28.99052083333331
451,2023-08-23,212,35.009,21.951,27.59849305555554
452,2023-08-23,213,36.187,21.569,27.99898611111111
453,2023-08-23,214,34.374,21.951,27.407673611111115
454,2023-08-23,215,35.542,22.908,28.186388888888896
455,2023-08-23,216,36.62,22.908,29.066104166666662
456,2023-08-23,217,35.864,21.855,28.348374999999983
457,2023-08-23,218,36.837,23.677,29.614006944444448
458,2023-08-23,219,36.837,23.869,29.178986111111094
459,2023-08-23,220,35.649,23.677,29.003868055555554
460,2023-08-23,221,36.187,23.004,28.879486111111095
461,2023-08-23,222,35.328,22.908,28.468979166666642
462,2023-08-23,223,37.604,22.908,29.05836805555553
463,2023-08-23,224,35.649,22.525,28.28275
464,2023-08-23,225,36.187222222222225,22.237777777777783,28.44798996913579
465,2023-08-23,226,35.971,22.621,28.942680555555544
466,2023-08-23,227,36.62,23.388,28.929659722222205
467,2023-08-23,228,36.079,22.908,28.632097222222214
468,2023-08-23,229,35.971,22.429,28.364979166666664
469,2023-08-23,230,,,
470,2023-08-23,231,34.058,22.333,27.01631944444444
471,2023-08-23,232,36.728,23.484,29.32883333333332
472,2023-08-23,233,36.511,23.388,29.200354166666653
473,2023-08-23,234,36.946,21.091,27.980229166666643
474,2023-08-23,235,36.511,23.1,28.205993055555545
475,2023-08-23,236,35.328,21.951,27.26507638888888
476,2023-08-23,237,36.946,21.664,28.16888194444444
477,2023-08-23,238,33.535,22.333,27.46638888888888
478,2023-08-23,239,32.6,22.429,26.535777777777785
479,2023-08-23,240,,,
480,2023-08-24,201,35.328,21.76,27.221423611111092
481,2023-08-24,202,34.374,21.569,26.923631944444434
482,2023-08-24,203,35.328,22.429,27.225041666666673
483,2023-08-24,204,35.756,20.138,26.292840277777767
484,2023-08-24,205,35.756,20.234,26.76925
485,2023-08-24,206,35.971,17.284,25.668687499999994
486,2023-08-24,207,35.435,17.95,25.723312499999984
487,2023-08-24,208,35.542,19.758,26.53490972222222
488,2023-08-24,209,35.009,21.664,27.089944444444445
489,2023-08-24,210,35.328,21.664,27.160479166666654
490,2023-08-24,211,35.971,21.091,27.106541666666665
491,2023-08-24,212,35.115,20.805,26.35491666666664
492,2023-08-24,213,34.585,19.758,26.20295138888888
493,2023-08-24,214,34.691,19.853,25.637
494,2023-08-24,215,33.953,21.76,26.633347222222213
495,2023-08-24,216,35.435,21.473,27.29793055555554
496,2023-08-24,217,36.403,20.043,26.42322222222222
497,2023-08-24,218,35.971,22.238,27.760104166666654
498,2023-08-24,219,35.115,22.525,27.317187499999992
499,2023-08-24,220,35.542,22.046,27.196833333333313
500,2023-08-24,221,35.222,20.996,26.630104166666655
501,2023-08-24,222,35.328,21.282,26.861937499999982
502,2023-08-24,223,36.079,20.805,27.071180555555536
503,2023-08-24,224,35.649,20.424,26.474520833333326
504,2023-08-24,225,35.863888888888894,20.710000000000004,26.810605709876526
505,2023-08-24,226,35.756,20.805,27.144111111111098
506,2023-08-24,227,35.435,20.71,26.706041666666664
507,2023-08-24,228,35.542,20.519,26.59203472222222
508,2023-08-24,229,35.009,21.664,26.803090277777752
509,2023-08-24,230,,,
510,2023-08-24,231,33.222,20.996,25.90471527777777
511,2023-08-24,232,35.756,21.473,27.134124999999973
512,2023-08-24,233,36.295,21.664,27.322951388888885
513,2023-08-24,234,36.187,19.662,26.41466666666664
514,2023-08-24,235,35.115,20.234,26.05795833333332
515,2023-08-24,236,34.691,19.853,25.45866666666667
516,2023-08-24,237,36.187,19.948,26.60701388888887
517,2023-08-24,238,34.479,21.473,26.284888888888887
518,2023-08-24,239,32.911,21.187,25.61233333333334
519,2023-08-24,240,,,
